ReturnID,SalesID,ReturnDateID,ReturnReason,RefundAmount
5384,3264,377,Wrong Item,726.55
5385,78431,2418,Wrong Item,2404.55
5386,5734,275,Wrong Item,3791.92
5387,260627,331,Wrong Item,8716.01
5388,60794,94,Damaged,2754.88
5389,710961,389,Late Delivery,2199.83
5390,195623,1284,Wrong Item,1936.4
5391,68598,929,Wrong Item,2572.84
5392,183149,1483,Late Delivery,3122.19
5393,733726,1284,Others,5488.67
5394,156184,835,Late Delivery,31458.5
5395,40455,1611,Not Needed,9825.2
5396,313214,714,Wrong Item,4874.7
5397,809556,66,Others,20052.57
5398,47812,902,Others,9401.31
5399,739883,611,Wrong Item,677.77
5400,175434,1414,Late Delivery,7206.62
5401,109028,174,Wrong Item,859.76
5402,51065,399,Late Delivery,688.3
5403,856684,515,Not Needed,4137.28
5404,212753,15,Not Needed,18384.96
5405,198030,1734,Late Delivery,19507.57
5406,621046,1129,Damaged,2881.95
5407,127955,469,Damaged,1911.6
5408,559127,1609,Others,1514.18
5409,654842,2159,Wrong Item,5502.95
5410,166663,1054,Others,22634.1
5411,412623,1379,Wrong Item,423.07
5412,133050,916,Others,6874.87
5413,887389,922,Damaged,5917.93
5414,330643,844,Others,23882.57
5415,13675,381,Damaged,5113.43
5416,229672,1747,Wrong Item,2585.62
5417,862446,1669,Wrong Item,1965.69
5418,672263,1523,Wrong Item,4633.22
5419,535043,2242,Late Delivery,221.63
5420,784126,2205,Late Delivery,7140.62
5421,933393,3,Others,10385.68
5422,809643,145,Late Delivery,7280.11
5423,930463,167,Wrong Item,21361.31
5424,164069,1016,Others,3036.94
5425,492602,820,Wrong Item,3472.78
5426,905422,694,Wrong Item,468.63
5427,162021,667,Others,3699.54
5428,361758,746,Late Delivery,1627.16
5429,803796,243,Damaged,1832.16
5430,177860,1424,Others,11465.69
5431,433258,252,Not Needed,1290.67
5432,943631,269,Wrong Item,9922.95
5433,389979,1202,Damaged,3665.69
5434,427356,4,Wrong Item,1995.96
5435,271910,2231,Wrong Item,6696.82
5436,390002,336,Not Needed,22359.89
5437,143553,1533,Damaged,14576.96
5438,335589,31,Damaged,1562.9
5439,477664,2132,Wrong Item,4994.46
5440,315886,1374,Others,7321.14
5441,740432,926,Wrong Item,5088.66
5442,373004,656,Not Needed,5775.08
5443,213860,1622,Late Delivery,12747.07
5444,975573,1126,Late Delivery,3597.28
5445,268782,2144,Others,786.18
5446,932406,2390,Damaged,2300.12
5447,392292,484,Wrong Item,1366.62
5448,508091,1596,Damaged,11040.88
5449,960380,915,Others,4378.49
5450,803239,1871,Damaged,4717.0
5451,771285,898,Damaged,5708.79
5452,322191,563,Late Delivery,6588.16
5453,759194,265,Others,6797.99
5454,894772,1907,Not Needed,3914.16
5455,834252,329,Damaged,5160.71
5456,881199,251,Late Delivery,1766.24
5457,213739,2429,Wrong Item,10905.52
5458,288511,604,Late Delivery,3112.61
5459,791452,2436,Not Needed,18881.19
5460,181152,1674,Wrong Item,13566.27
5461,574256,2371,Late Delivery,2116.24
5462,640803,2188,Damaged,2069.65
5463,492742,2218,Not Needed,6807.76
5464,393967,627,Not Needed,2220.61
5465,639550,2082,Wrong Item,2292.68
5466,360736,594,Others,7618.52
5467,697684,1536,Others,5846.94
5468,727674,1506,Damaged,2240.17
5469,443628,140,Wrong Item,5679.42
5470,717779,2328,Late Delivery,1469.68
5471,207623,237,Others,5095.63
5472,47346,1919,Late Delivery,11194.3
5473,174710,1563,Late Delivery,5402.2
5474,535945,1421,Not Needed,469.69
5475,435556,2425,Others,3411.59
5476,346282,2412,Not Needed,2925.75
5477,431369,1274,Others,722.92
5478,184512,1713,Not Needed,4547.25
5479,63079,1448,Wrong Item,231.16
5480,9768,98,Others,3428.08
5481,801397,1197,Late Delivery,12870.72
5482,21230,2427,Damaged,5720.64
5483,520166,375,Not Needed,7348.03
5484,506550,130,Late Delivery,841.37
5485,623354,469,Late Delivery,6663.51
5486,57858,1966,Late Delivery,3789.3
5487,662120,1823,Wrong Item,1917.16
5488,658370,358,Damaged,2226.24
5489,409344,220,Others,2990.9
5490,709020,1441,Damaged,16658.32
5491,788366,1359,Others,142.46
5492,54931,174,Others,269.43
5493,606774,1141,Not Needed,1876.75
5494,449398,1008,Others,1448.63
5495,192006,2217,Wrong Item,4588.18
5496,190811,2056,Late Delivery,679.45
5497,395759,198,Not Needed,14188.14
5498,89736,2432,Wrong Item,17380.34
5499,59615,1520,Others,4117.48
5500,768712,1432,Wrong Item,5392.17
5501,642451,1182,Damaged,10060.52
5502,605694,331,Damaged,6109.61
5503,988604,2147,Late Delivery,379.52
5504,219591,2006,Not Needed,22497.91
5505,891367,522,Damaged,20536.05
5506,66938,1302,Not Needed,8902.24
5507,238845,2463,Not Needed,21115.63
5508,114861,2129,Others,3495.42
5509,617482,1923,Late Delivery,30028.2
5510,389625,948,Others,3717.27
5511,699755,820,Wrong Item,13426.31
5512,508654,962,Damaged,9504.49
5513,823618,2162,Late Delivery,785.85
5514,902969,2469,Not Needed,7002.21
5515,761185,2366,Wrong Item,5351.25
5516,287197,2018,Others,1409.09
5517,883976,417,Late Delivery,14623.92
5518,542998,1933,Wrong Item,10431.59
5519,62488,240,Others,5097.24
5520,466636,1875,Damaged,12113.91
5521,487091,1606,Damaged,1562.53
5522,283675,607,Late Delivery,12073.16
5523,72875,1937,Late Delivery,1871.16
5524,613318,2535,Wrong Item,3552.62
5525,494705,1085,Wrong Item,17401.3
5526,772364,1454,Not Needed,1731.18
5527,466549,1179,Not Needed,7801.09
5528,704829,1974,Damaged,1877.34
5529,953214,635,Not Needed,6629.72
5530,469930,2458,Late Delivery,1461.01
5531,247267,11,Wrong Item,1106.03
5532,434675,1261,Others,10501.64
5533,328016,1983,Late Delivery,10576.27
5534,987592,898,Others,3595.23
5535,148711,570,Late Delivery,7702.31
5536,501494,879,Not Needed,2619.82
5537,989822,955,Others,194.41
5538,262635,1624,Wrong Item,3080.1
5539,670194,713,Damaged,3952.71
5540,171234,1516,Damaged,8278.43
5541,413751,1559,Late Delivery,22271.28
5542,790587,1194,Wrong Item,1385.81
5543,990610,1056,Damaged,2974.08
5544,773230,2462,Late Delivery,2417.96
5545,325328,925,Late Delivery,2560.23
5546,496061,1905,Late Delivery,14126.73
5547,179996,491,Late Delivery,1033.01
5548,562996,2223,Late Delivery,13728.54
5549,165315,2224,Late Delivery,32006.06
5550,380051,1789,Late Delivery,5083.34
5551,998935,2251,Others,3852.84
5552,255582,2194,Wrong Item,4524.38
5553,363511,77,Others,5712.22
5554,195170,1599,Damaged,7875.3
5555,568000,1663,Others,9030.54
5556,724128,1692,Wrong Item,1163.8
5557,867508,2168,Others,3834.33
5558,787788,654,Damaged,9680.79
5559,871134,406,Not Needed,1097.27
5560,714972,667,Not Needed,10027.68
5561,889772,2396,Others,3443.97
5562,384647,1583,Others,1114.09
5563,120741,568,Wrong Item,9144.04
5564,614002,1627,Late Delivery,8066.75
5565,548161,2178,Late Delivery,7766.51
5566,746726,306,Wrong Item,3464.07
5567,429121,651,Others,24403.12
5568,525990,1002,Wrong Item,7011.25
5569,200929,1174,Others,14007.44
5570,57607,1429,Others,21955.97
5571,448923,1387,Late Delivery,14221.73
5572,265750,562,Others,4768.22
5573,230735,328,Others,4606.1
5574,471326,1875,Not Needed,5133.8
5575,979432,1116,Damaged,13280.41
5576,104083,975,Wrong Item,1473.44
5577,707727,2176,Not Needed,603.06
5578,388412,2394,Others,10071.65
5579,996710,1031,Damaged,17150.68
5580,815676,228,Not Needed,18002.18
5581,104523,976,Late Delivery,520.31
5582,847778,2274,Damaged,3576.75
5583,477184,1493,Damaged,206.65
5584,549655,2505,Not Needed,697.11
5585,935008,551,Others,1604.03
5586,876062,1179,Not Needed,10788.49
5587,244067,664,Wrong Item,699.38
5588,748081,1731,Others,1056.34
5589,448207,1945,Late Delivery,3332.78
5590,243333,1520,Others,6288.91
5591,918669,1685,Not Needed,7774.5
5592,664669,1732,Damaged,7694.17
5593,19232,2124,Damaged,261.24
5594,848467,1654,Damaged,303.87
5595,647736,365,Others,2049.98
5596,236140,1732,Not Needed,7504.79
5597,998873,1488,Wrong Item,672.32
5598,987699,616,Not Needed,1371.1
5599,651372,2171,Damaged,6519.06
5600,355275,990,Not Needed,15385.45
5601,608376,2296,Others,8167.5
5602,900599,1877,Wrong Item,10201.67
5603,289471,104,Not Needed,2983.87
5604,691993,1833,Others,171.6
5605,862470,2392,Damaged,4676.16
5606,70729,2202,Not Needed,4693.5
5607,807808,785,Not Needed,343.15
5608,102431,2310,Others,19358.57
5609,641282,1579,Damaged,6456.97
5610,685087,479,Late Delivery,3024.84
5611,427432,1048,Damaged,4492.24
5612,14582,2055,Late Delivery,16928.77
5613,965974,1644,Late Delivery,219.39
5614,377702,526,Others,3819.86
5615,285468,1584,Damaged,506.97
5616,257587,1439,Not Needed,7920.7
5617,293666,2105,Damaged,16031.6
5618,125241,2089,Late Delivery,411.47
5619,781036,987,Not Needed,2611.45
5620,360902,2231,Others,16243.09
5621,982487,853,Others,3479.34
5622,970395,1692,Not Needed,24884.04
5623,1481,2506,Damaged,14531.47
5624,708832,1765,Damaged,10992.92
5625,399004,2388,Damaged,17423.88
5626,760720,539,Not Needed,9372.21
5627,554198,1717,Wrong Item,3253.07
5628,403081,2119,Wrong Item,13321.45
5629,333227,1151,Others,772.82
5630,703559,2045,Others,3970.01
5631,160180,1199,Wrong Item,1106.56
5632,619694,1443,Late Delivery,16923.2
5633,499007,1655,Others,4381.59
5634,677091,2206,Others,7063.22
5635,899756,1699,Others,668.51
5636,542628,2491,Not Needed,15172.92
5637,478691,2196,Damaged,6296.95
5638,245125,1855,Wrong Item,397.93
5639,724505,216,Others,315.15
5640,378478,57,Wrong Item,1624.48
5641,484822,1667,Late Delivery,1147.89
5642,592529,1389,Damaged,6068.14
5643,641078,2414,Others,1159.8
5644,687075,916,Others,1293.83
5645,348351,1446,Others,5138.63
5646,199720,804,Others,2298.32
5647,14084,2038,Late Delivery,4404.74
5648,90847,1533,Damaged,79.58
5649,332815,804,Not Needed,3398.87
5650,95438,873,Others,7925.13
5651,193201,2432,Damaged,2685.4
5652,276995,2264,Others,160.89
5653,43434,631,Wrong Item,8498.43
5654,349688,2198,Late Delivery,10752.35
5655,876180,1644,Others,324.93
5656,363028,1031,Damaged,15135.89
5657,25678,1433,Late Delivery,390.13
5658,529908,1578,Damaged,1794.36
5659,118193,1,Damaged,19205.92
5660,744439,1865,Late Delivery,2293.36
5661,507358,2384,Others,4430.22
5662,238108,116,Damaged,11795.61
5663,765467,2431,Not Needed,2483.02
5664,352285,1957,Wrong Item,4967.58
5665,675494,821,Wrong Item,2089.4
5666,549960,857,Wrong Item,9642.08
5667,498726,221,Others,167.28
5668,986170,322,Wrong Item,6124.4
5669,594183,1540,Late Delivery,3257.53
5670,656749,86,Others,900.52
5671,153509,1321,Wrong Item,8044.64
5672,446242,12,Late Delivery,1052.04
5673,90761,21,Late Delivery,21947.39
5674,911077,2144,Damaged,7003.38
5675,964091,1524,Not Needed,14453.62
5676,382945,362,Not Needed,4241.04
5677,408568,734,Others,679.66
5678,785190,1512,Damaged,7532.32
5679,384245,1232,Others,1192.19
5680,308257,1748,Others,171.45
5681,428112,191,Wrong Item,2853.64
5682,372658,136,Not Needed,6216.46
5683,734499,404,Late Delivery,1210.88
5684,199308,1982,Not Needed,521.84
5685,352424,2322,Late Delivery,2516.88
5686,711652,356,Others,1491.97
5687,642014,182,Late Delivery,15681.34
5688,561421,249,Others,4865.52
5689,137613,932,Wrong Item,10610.09
5690,601417,511,Late Delivery,556.26
5691,50477,550,Others,7130.53
5692,718046,491,Not Needed,907.94
5693,651860,1226,Not Needed,654.6
5694,724438,1785,Damaged,823.19
5695,361961,507,Others,959.68
5696,62109,2486,Others,1610.99
5697,986947,1965,Not Needed,7981.69
5698,227557,1061,Damaged,1329.1
5699,295685,2319,Wrong Item,7400.83
5700,926788,1689,Others,9979.48
5701,804898,1667,Not Needed,804.95
5702,808961,899,Others,1774.84
5703,457711,94,Damaged,6376.52
5704,691018,2140,Others,5898.16
5705,83615,1145,Not Needed,2952.35
5706,847630,1627,Wrong Item,3173.4
5707,33057,947,Others,19153.61
5708,712904,828,Others,2333.8
5709,552330,1430,Damaged,10803.66
5710,406608,2375,Late Delivery,4900.56
5711,526256,1503,Wrong Item,1923.44
5712,961383,1902,Damaged,6120.05
5713,524228,657,Others,5684.2
5714,941268,260,Late Delivery,12206.41
5715,324445,1922,Late Delivery,10510.66
5716,144799,1561,Damaged,25561.56
5717,99419,243,Others,4725.94
5718,87230,2500,Wrong Item,1494.11
5719,579823,2422,Damaged,1735.73
5720,656729,2197,Not Needed,5759.07
5721,877010,2292,Damaged,14604.29
5722,320329,840,Others,3086.84
5723,545549,153,Not Needed,7558.69
5724,836500,1609,Not Needed,11568.06
5725,776987,2049,Wrong Item,2468.69
5726,869426,658,Late Delivery,494.61
5727,979385,1604,Others,2064.43
5728,883766,2109,Late Delivery,10011.43
5729,712585,2430,Others,5015.48
5730,960487,2360,Damaged,15017.22
5731,565671,873,Wrong Item,2083.47
5732,300897,2370,Late Delivery,1232.32
5733,321564,70,Late Delivery,3021.98
5734,83301,1697,Damaged,2480.3
5735,534419,1195,Damaged,3441.63
5736,74612,1801,Wrong Item,16795.72
5737,460361,1123,Others,138.6
5738,267653,2233,Late Delivery,570.42
5739,590323,626,Others,90.15
5740,967752,296,Damaged,16185.39
5741,269624,1884,Not Needed,2249.98
5742,763771,1865,Others,5279.44
5743,197657,1251,Not Needed,11414.54
5744,849187,1589,Others,625.91
5745,901859,2340,Others,13118.97
5746,684720,1801,Late Delivery,23693.58
5747,587894,1612,Wrong Item,2811.19
5748,217145,2508,Damaged,95.39
5749,384132,2502,Wrong Item,19664.03
5750,98767,409,Not Needed,7688.59
5751,752054,1017,Others,3023.6
5752,820243,1033,Wrong Item,6801.48
5753,775314,1762,Wrong Item,981.48
5754,832752,678,Not Needed,4121.39
5755,930910,1279,Late Delivery,3447.62
5756,176863,1318,Not Needed,5485.56
5757,693158,702,Damaged,546.96
5758,888659,680,Not Needed,7089.36
5759,375117,2381,Damaged,3208.92
5760,580265,1537,Wrong Item,740.71
5761,687488,2295,Damaged,6020.09
5762,167527,980,Others,3821.02
5763,699662,1930,Wrong Item,5942.07
5764,656489,1237,Others,7990.25
5765,87842,2251,Wrong Item,602.1
5766,201169,1746,Not Needed,3772.07
5767,985746,1302,Others,4307.74
5768,708106,1987,Not Needed,3949.72
5769,865808,1941,Not Needed,7106.57
5770,538089,2311,Late Delivery,14840.84
5771,149655,1215,Damaged,8451.61
5772,5020,1414,Others,9809.75
5773,489808,125,Others,2374.09
5774,559448,211,Damaged,1585.32
5775,972679,1768,Not Needed,15204.43
5776,45095,1534,Not Needed,4119.18
5777,901895,1761,Damaged,8030.11
5778,936128,1849,Others,368.35
5779,652640,208,Late Delivery,2143.84
5780,712474,1308,Late Delivery,814.69
5781,183876,869,Others,928.4
5782,305379,1047,Damaged,1662.7
5783,192168,1027,Wrong Item,1871.77
5784,599843,1192,Damaged,9227.98
5785,410629,1595,Others,1884.83
5786,192108,2304,Late Delivery,4819.79
5787,686931,1272,Late Delivery,1704.47
5788,989785,518,Damaged,16106.3
5789,360341,691,Not Needed,2986.93
5790,351383,2157,Others,4344.95
5791,899852,2014,Damaged,11751.74
5792,247883,1315,Others,13672.97
5793,332214,1400,Others,5313.09
5794,493766,512,Not Needed,11607.22
5795,839639,1049,Damaged,6042.88
5796,553629,968,Others,7550.71
5797,721960,469,Not Needed,2917.57
5798,865860,2319,Late Delivery,63.19
5799,83872,2359,Not Needed,15256.03
5800,867418,1131,Wrong Item,18938.83
5801,435428,108,Not Needed,3906.76
5802,296552,1308,Not Needed,4007.6
5803,925441,1732,Wrong Item,2221.85
5804,727041,2392,Others,581.79
5805,371877,1352,Not Needed,2023.8
5806,574909,991,Wrong Item,93.76
5807,190787,1176,Damaged,24288.77
5808,214148,1407,Damaged,342.35
5809,540123,1749,Others,1942.56
5810,714736,1238,Not Needed,3008.17
5811,332471,75,Damaged,2335.89
5812,144896,2268,Others,4683.84
5813,28196,1479,Others,1300.36
5814,390773,2231,Late Delivery,3226.78
5815,235939,1557,Not Needed,807.56
5816,477214,1969,Damaged,6376.06
5817,365477,1645,Wrong Item,3883.08
5818,406651,2493,Damaged,3842.11
5819,476572,33,Not Needed,7600.27
5820,848690,385,Wrong Item,6343.27
5821,698676,1245,Damaged,6211.71
5822,710845,1625,Late Delivery,5800.79
5823,675314,1912,Wrong Item,11580.29
5824,190537,1641,Not Needed,9585.48
5825,849327,1256,Others,1637.01
5826,872394,1992,Wrong Item,3738.13
5827,66774,1745,Late Delivery,9909.65
5828,130245,1515,Others,6470.28
5829,317561,2202,Damaged,8682.08
5830,205204,1400,Wrong Item,2492.12
5831,159556,1611,Not Needed,3327.33
5832,245498,1649,Wrong Item,13839.32
5833,751135,352,Others,339.17
5834,955179,1646,Wrong Item,4753.63
5835,985469,2502,Wrong Item,13828.47
5836,284325,1749,Wrong Item,1661.21
5837,328051,1525,Wrong Item,29797.61
5838,466436,2338,Wrong Item,6409.77
5839,440288,2172,Not Needed,8916.8
5840,251822,2160,Others,7731.07
5841,455318,1637,Damaged,10302.9
5842,937250,2433,Damaged,972.61
5843,207955,446,Damaged,8498.0
5844,159783,1212,Others,763.56
5845,442868,550,Wrong Item,13565.98
5846,464032,1335,Others,6082.09
5847,807049,2336,Damaged,8486.97
5848,719351,22,Not Needed,838.32
5849,300347,2000,Not Needed,5334.6
5850,469364,1545,Others,704.0
5851,330981,2454,Late Delivery,7542.97
5852,841723,1358,Not Needed,1662.04
5853,9299,2140,Wrong Item,463.33
5854,546000,1253,Wrong Item,6147.3
5855,238161,766,Not Needed,18572.91
5856,567167,145,Wrong Item,196.11
5857,496017,545,Others,972.42
5858,578014,395,Not Needed,12706.95
5859,699302,1365,Late Delivery,5571.59
5860,521786,1124,Others,970.39
5861,111689,1617,Damaged,2011.71
5862,3982,1919,Not Needed,10968.6
5863,242591,847,Late Delivery,3071.1
5864,502771,1890,Late Delivery,5196.17
5865,226105,1924,Late Delivery,1215.19
5866,632948,2193,Not Needed,2700.26
5867,518708,1651,Others,6598.93
5868,18072,288,Late Delivery,7449.14
5869,806712,2457,Late Delivery,3300.11
5870,620216,2204,Late Delivery,290.16
5871,763581,1566,Late Delivery,8842.85
5872,438558,2345,Others,5107.9
5873,39847,2214,Not Needed,16724.15
5874,247897,111,Late Delivery,16464.77
5875,450628,1285,Not Needed,13427.91
5876,220420,1559,Not Needed,6748.09
5877,358584,1248,Not Needed,2768.62
5878,421105,2146,Late Delivery,1508.65
5879,490808,1245,Others,7288.73
5880,30238,2044,Others,7559.3
5881,393283,484,Wrong Item,11622.45
5882,16834,157,Others,3038.66
5883,84560,488,Wrong Item,8379.86
5884,470236,2008,Not Needed,10652.98
5885,280398,1929,Wrong Item,1317.01
5886,846825,664,Wrong Item,7005.13
5887,215123,2378,Wrong Item,14301.6
5888,361061,106,Wrong Item,3488.44
5889,394551,415,Others,115.13
5890,205089,2262,Others,458.37
5891,82472,2111,Not Needed,2025.41
5892,954208,623,Damaged,482.36
5893,271998,2269,Damaged,2610.78
5894,640590,1181,Not Needed,2530.33
5895,783110,993,Others,5726.69
5896,635761,2300,Others,23568.35
5897,328284,1184,Wrong Item,3564.45
5898,823988,2423,Late Delivery,5817.73
5899,429610,790,Damaged,524.62
5900,644673,2354,Not Needed,8166.22
5901,181919,1047,Late Delivery,2734.61
5902,16745,1318,Late Delivery,1897.33
5903,313079,1860,Others,2099.2
5904,549411,311,Damaged,4491.69
5905,310060,234,Not Needed,9907.6
5906,894294,1840,Others,14126.88
5907,878002,565,Late Delivery,410.34
5908,849809,2216,Late Delivery,1798.92
5909,735576,1446,Not Needed,1196.16
5910,615431,1795,Not Needed,115.87
5911,696474,1844,Others,2103.08
5912,889842,12,Late Delivery,2243.61
5913,6009,2153,Wrong Item,9126.37
5914,880290,2001,Wrong Item,26638.06
5915,554333,1064,Wrong Item,8318.92
5916,757412,2029,Wrong Item,3674.14
5917,671251,1787,Not Needed,10176.71
5918,372145,2126,Others,478.22
5919,151935,1740,Damaged,1115.12
5920,58415,2202,Late Delivery,18976.46
5921,988552,335,Wrong Item,2280.47
5922,666813,2460,Not Needed,17940.22
5923,140228,262,Wrong Item,4422.3
5924,680327,2196,Damaged,16014.47
5925,702209,208,Damaged,8955.48
5926,537656,1237,Damaged,6051.91
5927,972229,1173,Damaged,921.6
5928,154506,893,Others,490.74
5929,773340,217,Wrong Item,1349.31
5930,499150,1629,Wrong Item,9362.97
5931,98728,233,Not Needed,3126.98
5932,747858,1477,Late Delivery,6330.95
5933,239095,212,Others,101.56
5934,183816,2375,Not Needed,11861.17
5935,671012,391,Late Delivery,15591.26
5936,763638,2551,Wrong Item,4951.19
5937,995216,198,Others,8040.41
5938,581776,2343,Damaged,2818.68
5939,587953,534,Late Delivery,2864.8
5940,699619,1203,Damaged,5081.88
5941,817412,293,Wrong Item,3098.55
5942,251923,793,Wrong Item,7193.24
5943,65637,2389,Damaged,1615.11
5944,219802,674,Wrong Item,16681.9
5945,761560,1766,Not Needed,8789.45
5946,649281,2550,Not Needed,4643.83
5947,565972,817,Others,1070.07
5948,685938,741,Damaged,7472.09
5949,981023,367,Wrong Item,7555.02
5950,722334,2373,Damaged,7954.76
5951,210049,2049,Wrong Item,8459.44
5952,431797,1554,Wrong Item,10885.31
5953,803445,2087,Damaged,6289.96
5954,743098,2556,Late Delivery,7904.7
